Policy Area,Dataset,Variable,Year,Count,Tract,Tract Number,Neighborhood,GEOID,Location,Row ID,Date
Environment,Air Quality,PM2.5 Concentration,2017,12.05,"Census Tract 5519, Los Angeles County, California",551900,Norwalk,1400000US06037551900,"(33.9095205, -118.105257)",PM2.5_Concentration_2017_1400000US06037551900,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,12.05,"Census Tract 5520.01, Los Angeles County, California",552001,Norwalk,1400000US06037552001,"(33.9118045, -118.0950135)",PM2.5_Concentration_2017_1400000US06037552001,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,12.05,"Census Tract 5520.02, Los Angeles County, California",552002,Norwalk,1400000US06037552002,"(33.9127735, -118.0864385)",PM2.5_Concentration_2017_1400000US06037552002,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,12.05,"Census Tract 5521, Los Angeles County, California",552100,Norwalk,1400000US06037552100,"(33.9060395, -118.0880175)",PM2.5_Concentration_2017_1400000US06037552100,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,12.05,"Census Tract 5522, Los Angeles County, California",552200,Norwalk,1400000US06037552200,"(33.9096145, -118.071753)",PM2.5_Concentration_2017_1400000US06037552200,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,12.05,"Census Tract 5523.01, Los Angeles County, California",552301,Norwalk,1400000US06037552301,"(33.911254, -118.0643675)",PM2.5_Concentration_2017_1400000US06037552301,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.63,"Census Tract 5523.02, Los Angeles County, California",552302,Norwalk,1400000US06037552302,"(33.907394, -118.0581555)",PM2.5_Concentration_2017_1400000US06037552302,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.63,"Census Tract 5524, Los Angeles County, California",552400,Norwalk,1400000US06037552400,"(33.8980945, -118.0517475)",PM2.5_Concentration_2017_1400000US06037552400,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.63,"Census Tract 5526.01, Los Angeles County, California",552601,Norwalk,1400000US06037552601,"(33.8913085, -118.0776385)",PM2.5_Concentration_2017_1400000US06037552601,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.63,"Census Tract 5526.02, Los Angeles County, California",552602,Norwalk,1400000US06037552602,"(33.8913005, -118.0641375)",PM2.5_Concentration_2017_1400000US06037552602,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.63,"Census Tract 5527, Los Angeles County, California",552700,Norwalk,1400000US06037552700,"(33.898588, -118.073231)",PM2.5_Concentration_2017_1400000US06037552700,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,12.05,"Census Tract 5528, Los Angeles County, California",552800,Norwalk,1400000US06037552800,"(33.8984565, -118.091186)",PM2.5_Concentration_2017_1400000US06037552800,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.63,"Census Tract 5529, Los Angeles County, California",552900,Norwalk,1400000US06037552900,"(33.8911535, -118.0911425)",PM2.5_Concentration_2017_1400000US06037552900,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,12.05,"Census Tract 5530, Los Angeles County, California",553000,Norwalk,1400000US06037553000,"(33.8944915, -118.104017)",PM2.5_Concentration_2017_1400000US06037553000,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.63,"Census Tract 5531, Los Angeles County, California",553100,Bellflower,1400000US06037553100,"(33.889421, -118.1127025)",PM2.5_Concentration_2017_1400000US06037553100,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,12.05,"Census Tract 5532, Los Angeles County, California",553200,Bellflower,1400000US06037553200,"(33.905905, -118.121044)",PM2.5_Concentration_2017_1400000US06037553200,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,12.05,"Census Tract 5533, Los Angeles County, California",553300,Bellflower,1400000US06037553300,"(33.9034715, -118.1384935)",PM2.5_Concentration_2017_1400000US06037553300,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,12.05,"Census Tract 5534, Los Angeles County, California",553400,Downey,1400000US06037553400,"(33.9080855, -118.147922)",PM2.5_Concentration_2017_1400000US06037553400,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,12.05,"Census Tract 5535.02, Los Angeles County, California",553502,Paramount,1400000US06037553502,"(33.9000805, -118.151439)",PM2.5_Concentration_2017_1400000US06037553502,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,12.05,"Census Tract 5535.03, Los Angeles County, California",553503,Paramount,1400000US06037553503,"(33.9130005, -118.153897)",PM2.5_Concentration_2017_1400000US06037553503,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,12.05,"Census Tract 5535.04, Los Angeles County, California",553504,Downey,1400000US06037553504,"(33.907683, -118.153012)",PM2.5_Concentration_2017_1400000US06037553504,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,12.05,"Census Tract 5536.01, Los Angeles County, California",553601,Paramount,1400000US06037553601,"(33.9075065, -118.1698565)",PM2.5_Concentration_2017_1400000US06037553601,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,12.05,"Census Tract 5536.02, Los Angeles County, California",553602,Paramount,1400000US06037553602,"(33.9088955, -118.1644655)",PM2.5_Concentration_2017_1400000US06037553602,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,12.05,"Census Tract 5537.01, Los Angeles County, California",553701,Paramount,1400000US06037553701,"(33.9043765, -118.1808955)",PM2.5_Concentration_2017_1400000US06037553701,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,12.05,"Census Tract 5537.02, Los Angeles County, California",553702,Paramount,1400000US06037553702,"(33.8963275, -118.1827705)",PM2.5_Concentration_2017_1400000US06037553702,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,12.05,"Census Tract 5538.01, Los Angeles County, California",553801,Paramount,1400000US06037553801,"(33.892694, -118.16875)",PM2.5_Concentration_2017_1400000US06037553801,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,12.05,"Census Tract 5538.02, Los Angeles County, California",553802,Paramount,1400000US06037553802,"(33.8872045, -118.1740865)",PM2.5_Concentration_2017_1400000US06037553802,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,12.05,"Census Tract 5539.01, Los Angeles County, California",553901,Paramount,1400000US06037553901,"(33.892811, -118.1513965)",PM2.5_Concentration_2017_1400000US06037553901,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,12.05,"Census Tract 5539.02, Los Angeles County, California",553902,Paramount,1400000US06037553902,"(33.8844935, -118.15349)",PM2.5_Concentration_2017_1400000US06037553902,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,12.05,"Census Tract 5540.01, Los Angeles County, California",554001,Bellflower,1400000US06037554001,"(33.898299, -118.1330425)",PM2.5_Concentration_2017_1400000US06037554001,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,12.05,"Census Tract 5540.02, Los Angeles County, California",554002,Bellflower,1400000US06037554002,"(33.891191, -118.1340245)",PM2.5_Concentration_2017_1400000US06037554002,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,12.05,"Census Tract 5541.01, Los Angeles County, California",554101,Bellflower,1400000US06037554101,"(33.8926795, -118.123279)",PM2.5_Concentration_2017_1400000US06037554101,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,12.05,"Census Tract 5541.03, Los Angeles County, California",554103,Bellflower,1400000US06037554103,"(33.899347, -118.1209575)",PM2.5_Concentration_2017_1400000US06037554103,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,12.05,"Census Tract 5541.04, Los Angeles County, California",554104,Bellflower,1400000US06037554104,"(33.8930155, -118.1193115)",PM2.5_Concentration_2017_1400000US06037554104,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,12.05,"Census Tract 5541.05, Los Angeles County, California",554105,Bellflower,1400000US06037554105,"(33.8855435, -118.1212725)",PM2.5_Concentration_2017_1400000US06037554105,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,12.05,"Census Tract 5542.01, Los Angeles County, California",554201,Bellflower,1400000US06037554201,"(33.883853, -118.1382725)",PM2.5_Concentration_2017_1400000US06037554201,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,12.05,"Census Tract 5542.03, Los Angeles County, California",554203,Bellflower,1400000US06037554203,"(33.880274, -118.1244275)",PM2.5_Concentration_2017_1400000US06037554203,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,12.05,"Census Tract 5542.04, Los Angeles County, California",554204,Bellflower,1400000US06037554204,"(33.8856885, -118.126066)",PM2.5_Concentration_2017_1400000US06037554204,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,12.05,"Census Tract 5543.01, Los Angeles County, California",554301,Bellflower,1400000US06037554301,"(33.8831365, -118.146945)",PM2.5_Concentration_2017_1400000US06037554301,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,12.05,"Census Tract 5543.02, Los Angeles County, California",554302,Bellflower,1400000US06037554302,"(33.872983, -118.1469185)",PM2.5_Concentration_2017_1400000US06037554302,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,12.05,"Census Tract 5544.03, Los Angeles County, California",554403,Bellflower,1400000US06037554403,"(33.873679, -118.1382425)",PM2.5_Concentration_2017_1400000US06037554403,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,12.05,"Census Tract 5544.04, Los Angeles County, California",554404,Bellflower,1400000US06037554404,"(33.8736955, -118.1295155)",PM2.5_Concentration_2017_1400000US06037554404,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.63,"Census Tract 5544.05, Los Angeles County, California",554405,Bellflower,1400000US06037554405,"(33.8737165, -118.121205)",PM2.5_Concentration_2017_1400000US06037554405,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.63,"Census Tract 5544.06, Los Angeles County, California",554406,Bellflower,1400000US06037554406,"(33.8730215, -118.1121225)",PM2.5_Concentration_2017_1400000US06037554406,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5545.11, Los Angeles County, California",554511,Cerritos,1400000US06037554511,"(33.8805125, -118.0376605)",PM2.5_Concentration_2017_1400000US06037554511,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5545.12, Los Angeles County, California",554512,Cerritos,1400000US06037554512,"(33.8767845, -118.055207)",PM2.5_Concentration_2017_1400000US06037554512,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5545.13, Los Angeles County, California",554513,Cerritos,1400000US06037554513,"(33.8839755, -118.068399)",PM2.5_Concentration_2017_1400000US06037554513,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5545.14, Los Angeles County, California",554514,Cerritos,1400000US06037554514,"(33.873113, -118.0718865)",PM2.5_Concentration_2017_1400000US06037554514,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5545.15, Los Angeles County, California",554515,Cerritos,1400000US06037554515,"(33.8532505, -118.077109)",PM2.5_Concentration_2017_1400000US06037554515,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5545.16, Los Angeles County, California",554516,Cerritos,1400000US06037554516,"(33.85597, -118.067815)",PM2.5_Concentration_2017_1400000US06037554516,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5545.17, Los Angeles County, California",554517,Cerritos,1400000US06037554517,"(33.8625445, -118.054959)",PM2.5_Concentration_2017_1400000US06037554517,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5545.18, Los Angeles County, California",554518,Cerritos,1400000US06037554518,"(33.8660225, -118.037583)",PM2.5_Concentration_2017_1400000US06037554518,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5545.19, Los Angeles County, California",554519,Cerritos,1400000US06037554519,"(33.8524445, -118.0548455)",PM2.5_Concentration_2017_1400000US06037554519,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.63,"Census Tract 5545.21, Los Angeles County, California",554521,Cerritos,1400000US06037554521,"(33.872872, -118.0975195)",PM2.5_Concentration_2017_1400000US06037554521,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5545.22, Los Angeles County, California",554522,Cerritos,1400000US06037554522,"(33.8521495, -118.092538)",PM2.5_Concentration_2017_1400000US06037554522,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.63,"Census Tract 5546, Los Angeles County, California",554600,Norwalk,1400000US06037554600,"(33.8830775, -118.0889585)",PM2.5_Concentration_2017_1400000US06037554600,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5547, Los Angeles County, California",554700,Norwalk,1400000US06037554700,"(33.884038, -118.075438)",PM2.5_Concentration_2017_1400000US06037554700,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5548.01, Los Angeles County, California",554801,Artesia,1400000US06037554801,"(33.876682, -118.0829655)",PM2.5_Concentration_2017_1400000US06037554801,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5548.02, Los Angeles County, California",554802,Artesia,1400000US06037554802,"(33.8693975, -118.080643)",PM2.5_Concentration_2017_1400000US06037554802,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5549, Los Angeles County, California",554900,Artesia,1400000US06037554900,"(33.8596135, -118.079953)",PM2.5_Concentration_2017_1400000US06037554900,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5550.01, Los Angeles County, California",555001,Lakewood,1400000US06037555001,"(33.8439845, -118.09042)",PM2.5_Concentration_2017_1400000US06037555001,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5550.02, Los Angeles County, California",555002,Lakewood,1400000US06037555002,"(33.834986, -118.088393)",PM2.5_Concentration_2017_1400000US06037555002,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5551.02, Los Angeles County, California",555102,Lakewood,1400000US06037555102,"(33.838749, -118.0769775)",PM2.5_Concentration_2017_1400000US06037555102,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5551.03, Los Angeles County, California",555103,Lakewood,1400000US06037555103,"(33.842454, -118.0655045)",PM2.5_Concentration_2017_1400000US06037555103,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5551.04, Los Angeles County, California",555104,Lakewood,1400000US06037555104,"(33.835133, -118.0655175)",PM2.5_Concentration_2017_1400000US06037555104,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5552.02, Los Angeles County, California",555202,Long Beach,1400000US06037555202,"(33.8213105, -118.0725155)",PM2.5_Concentration_2017_1400000US06037555202,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5552.11, Los Angeles County, California",555211,Hawaiian Gardens,1400000US06037555211,"(33.8272315, -118.077266)",PM2.5_Concentration_2017_1400000US06037555211,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5552.12, Los Angeles County, California",555212,Hawaiian Gardens,1400000US06037555212,"(33.8268485, -118.067621)",PM2.5_Concentration_2017_1400000US06037555212,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.63,"Census Tract 5700.01, Los Angeles County, California",570001,Lakewood,1400000US06037570001,"(33.863656, -118.116728)",PM2.5_Concentration_2017_1400000US06037570001,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.63,"Census Tract 5700.02, Los Angeles County, California",570002,Lakewood,1400000US06037570002,"(33.8646595, -118.1294745)",PM2.5_Concentration_2017_1400000US06037570002,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.63,"Census Tract 5700.03, Los Angeles County, California",570003,Lakewood,1400000US06037570003,"(33.8646165, -118.1402795)",PM2.5_Concentration_2017_1400000US06037570003,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.63,"Census Tract 5701, Los Angeles County, California",570100,Long Beach,1400000US06037570100,"(33.864586, -118.153281)",PM2.5_Concentration_2017_1400000US06037570100,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,12.05,"Census Tract 5702.02, Los Angeles County, California",570202,Long Beach,1400000US06037570202,"(33.8798935, -118.1781265)",PM2.5_Concentration_2017_1400000US06037570202,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,12.05,"Census Tract 5702.03, Los Angeles County, California",570203,Long Beach,1400000US06037570203,"(33.878324, -118.159982)",PM2.5_Concentration_2017_1400000US06037570203,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,12.05,"Census Tract 5702.04, Los Angeles County, California",570204,Long Beach,1400000US06037570204,"(33.871521, -118.15561)",PM2.5_Concentration_2017_1400000US06037570204,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,12.05,"Census Tract 5703.01, Los Angeles County, California",570301,Long Beach,1400000US06037570301,"(33.8721785, -118.1905275)",PM2.5_Concentration_2017_1400000US06037570301,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.63,"Census Tract 5703.03, Los Angeles County, California",570303,Long Beach,1400000US06037570303,"(33.8606765, -118.191717)",PM2.5_Concentration_2017_1400000US06037570303,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.63,"Census Tract 5703.04, Los Angeles County, California",570304,Long Beach,1400000US06037570304,"(33.8571235, -118.1933885)",PM2.5_Concentration_2017_1400000US06037570304,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,12.05,"Census Tract 5704.02, Los Angeles County, California",570402,Long Beach,1400000US06037570402,"(33.8678635, -118.1977305)",PM2.5_Concentration_2017_1400000US06037570402,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,12.05,"Census Tract 5704.03, Los Angeles County, California",570403,Long Beach,1400000US06037570403,"(33.877836, -118.2047045)",PM2.5_Concentration_2017_1400000US06037570403,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,12.05,"Census Tract 5704.04, Los Angeles County, California",570404,Long Beach,1400000US06037570404,"(33.8770965, -118.1969205)",PM2.5_Concentration_2017_1400000US06037570404,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.63,"Census Tract 5705.01, Los Angeles County, California",570501,Long Beach,1400000US06037570501,"(33.8682535, -118.1795615)",PM2.5_Concentration_2017_1400000US06037570501,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.63,"Census Tract 5705.02, Los Angeles County, California",570502,Long Beach,1400000US06037570502,"(33.867406, -118.167641)",PM2.5_Concentration_2017_1400000US06037570502,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.63,"Census Tract 5706.01, Los Angeles County, California",570601,Long Beach,1400000US06037570601,"(33.8563635, -118.1810925)",PM2.5_Concentration_2017_1400000US06037570601,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.63,"Census Tract 5706.02, Los Angeles County, California",570602,Long Beach,1400000US06037570602,"(33.855556, -118.172465)",PM2.5_Concentration_2017_1400000US06037570602,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5706.03, Los Angeles County, California",570603,Long Beach,1400000US06037570603,"(33.857059, -118.1620535)",PM2.5_Concentration_2017_1400000US06037570603,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5707.01, Los Angeles County, California",570701,Lakewood,1400000US06037570701,"(33.853702, -118.151119)",PM2.5_Concentration_2017_1400000US06037570701,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5707.02, Los Angeles County, California",570702,Lakewood,1400000US06037570702,"(33.850709, -118.1594625)",PM2.5_Concentration_2017_1400000US06037570702,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5708, Los Angeles County, California",570800,Lakewood,1400000US06037570800,"(33.8535065, -118.1337395)",PM2.5_Concentration_2017_1400000US06037570800,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5709.01, Los Angeles County, California",570901,Lakewood,1400000US06037570901,"(33.852278, -118.1081355)",PM2.5_Concentration_2017_1400000US06037570901,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5709.02, Los Angeles County, California",570902,Lakewood,1400000US06037570902,"(33.8536735, -118.120748)",PM2.5_Concentration_2017_1400000US06037570902,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5710, Los Angeles County, California",571000,Lakewood,1400000US06037571000,"(33.8395, -118.100555)",PM2.5_Concentration_2017_1400000US06037571000,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5711.01, Los Angeles County, California",571101,Lakewood,1400000US06037571101,"(33.8432775, -118.1163045)",PM2.5_Concentration_2017_1400000US06037571101,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5711.02, Los Angeles County, California",571102,Lakewood,1400000US06037571102,"(33.835982, -118.1163515)",PM2.5_Concentration_2017_1400000US06037571102,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5712, Los Angeles County, California",571200,Long Beach,1400000US06037571200,"(33.839673, -118.133678)",PM2.5_Concentration_2017_1400000US06037571200,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5713, Los Angeles County, California",571300,Lakewood,1400000US06037571300,"(33.8397455, -118.149794)",PM2.5_Concentration_2017_1400000US06037571300,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5714, Los Angeles County, California",571400,Lakewood,1400000US06037571400,"(33.8335705, -118.158431)",PM2.5_Concentration_2017_1400000US06037571400,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5715.02, Los Angeles County, California",571502,Long Beach,1400000US06037571502,"(33.841848, -118.1845175)",PM2.5_Concentration_2017_1400000US06037571502,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5715.03, Los Angeles County, California",571503,Long Beach,1400000US06037571503,"(33.847923, -118.1706255)",PM2.5_Concentration_2017_1400000US06037571503,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5715.04, Los Angeles County, California",571504,Long Beach,1400000US06037571504,"(33.8397365, -118.1703035)",PM2.5_Concentration_2017_1400000US06037571504,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5716, Los Angeles County, California",571600,Long Beach,1400000US06037571600,"(33.8495635, -118.18101)",PM2.5_Concentration_2017_1400000US06037571600,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.63,"Census Tract 5717.01, Los Angeles County, California",571701,Long Beach,1400000US06037571701,"(33.850557, -118.2002135)",PM2.5_Concentration_2017_1400000US06037571701,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5717.03, Los Angeles County, California",571703,Long Beach,1400000US06037571703,"(33.8490335, -118.1920015)",PM2.5_Concentration_2017_1400000US06037571703,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5717.04, Los Angeles County, California",571704,Long Beach,1400000US06037571704,"(33.849558, -118.185987)",PM2.5_Concentration_2017_1400000US06037571704,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5718, Los Angeles County, California",571800,Long Beach,1400000US06037571800,"(33.8349725, -118.19689)",PM2.5_Concentration_2017_1400000US06037571800,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5719, Los Angeles County, California",571900,Long Beach,1400000US06037571900,"(33.834097, -118.1768285)",PM2.5_Concentration_2017_1400000US06037571900,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5720.01, Los Angeles County, California",572001,Long Beach,1400000US06037572001,"(33.822661, -118.1761875)",PM2.5_Concentration_2017_1400000US06037572001,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5720.02, Los Angeles County, California",572002,Long Beach,1400000US06037572002,"(33.8228135, -118.1928235)",PM2.5_Concentration_2017_1400000US06037572002,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5721, Los Angeles County, California",572100,Long Beach,1400000US06037572100,"(33.825389, -118.200738)",PM2.5_Concentration_2017_1400000US06037572100,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5722.01, Los Angeles County, California",572201,Long Beach,1400000US06037572201,"(33.815305, -118.195057)",PM2.5_Concentration_2017_1400000US06037572201,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5722.02, Los Angeles County, California",572202,Long Beach,1400000US06037572202,"(33.8080025, -118.193957)",PM2.5_Concentration_2017_1400000US06037572202,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5723.01, Los Angeles County, California",572301,Long Beach,1400000US06037572301,"(33.8185705, -118.2180885)",PM2.5_Concentration_2017_1400000US06037572301,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5723.02, Los Angeles County, California",572302,Long Beach,1400000US06037572302,"(33.81528, -118.2103735)",PM2.5_Concentration_2017_1400000US06037572302,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5724, Los Angeles County, California",572400,Long Beach,1400000US06037572400,"(33.8226965, -118.210521)",PM2.5_Concentration_2017_1400000US06037572400,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5725, Los Angeles County, California",572500,Long Beach,1400000US06037572500,"(33.8168, -118.2184415)",PM2.5_Concentration_2017_1400000US06037572500,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5726, Los Angeles County, California",572600,Long Beach,1400000US06037572600,"(33.8081255, -118.213883)",PM2.5_Concentration_2017_1400000US06037572600,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5727, Los Angeles County, California",572700,Long Beach,1400000US06037572700,"(33.800743, -118.212552)",PM2.5_Concentration_2017_1400000US06037572700,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5728, Los Angeles County, California",572800,Long Beach,1400000US06037572800,"(33.7971505, -118.2214735)",PM2.5_Concentration_2017_1400000US06037572800,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5729, Los Angeles County, California",572900,Long Beach,1400000US06037572900,"(33.793533, -118.210846)",PM2.5_Concentration_2017_1400000US06037572900,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5730.02, Los Angeles County, California",573002,Long Beach,1400000US06037573002,"(33.7934865, -118.1915465)",PM2.5_Concentration_2017_1400000US06037573002,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5730.03, Los Angeles County, California",573003,Long Beach,1400000US06037573003,"(33.7935335, -118.202413)",PM2.5_Concentration_2017_1400000US06037573003,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5730.04, Los Angeles County, California",573004,Long Beach,1400000US06037573004,"(33.7934855, -118.196468)",PM2.5_Concentration_2017_1400000US06037573004,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5731, Los Angeles County, California",573100,Long Beach,1400000US06037573100,"(33.8007525, -118.197379)",PM2.5_Concentration_2017_1400000US06037573100,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5732.01, Los Angeles County, California",573201,Long Beach,1400000US06037573201,"(33.8007765, -118.185019)",PM2.5_Concentration_2017_1400000US06037573201,1/1/17
Environment,Air Quality,PM2.5 Concentration,2017,11.21,"Census Tract 5732.02, Los Angeles County, California",573202,Long Beach,1400000US06037573202,"(33.7934875, -118.185022)",PM2.5_Concentration_2017_1400000US06037573202,1/1/17
